game_id,time,human_id,ai_id,condition,difficulty,confidence,comments,game,round,human_action,human_rt,ai_action,ai_rt,winner
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,27,three,4082,two,2637.735039,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,28,four,1752,four,2897.894677,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,29,five,2205,five,986.3872808,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,30,one,4032,one,2582.873279,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,31,three,1315,two,2558.493151,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,32,four,1880,four,2631.892196,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,33,five,3040,five,1780.110828,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,34,two,1905,one,742.1599177,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,35,three,3825,three,2997.704377,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,36,five,2177,four,1102.319269,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,37,one,9108,one,2495.575074,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,38,three,1247,two,2704.860168,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,39,four,2639,four,1302.175736,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,40,one,2435,five,1571.746202,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,41,two,7176,two,1484.282859,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,42,four,1667,three,1656.97433,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,43,five,6312,five,1114.712446,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,44,two,2290,one,1604.974166,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,45,three,2859,three,2846.773178,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,46,five,1658,four,1301.639538,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,47,one,3434,one,2425.188673,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,48,three,1537,two,2115.997863,human
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,49,four,2229,four,1991.265834,tie
8af325e5-415d-4c5b-9722-74a1a0e85867,18/07/2018 12:36,cpNjZm4TSPEFe4-IAABs,A_BwtiM5DF41QzMAAABt,Level1,56,39,"I was able to figure it out after a lot and trial and error but not before it ended - it was somewhat chronological with repeats in between. It was fun trying to figure it out, but I kept telling myself it was random, sp I got a lot wrong",numbers,50,one,2160,three,1355.070344,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,1,paper,12179,rock,2809.561847,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,2,scissors,16450,scissors,596.353157,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,3,paper,6573,rock,1978.81371,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,4,rock,5035,scissors,2716.743303,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,5,rock,3240,paper,1511.280292,ai
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,6,paper,3410,paper,2376.09772,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,7,paper,2704,scissors,2042.056865,ai
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,8,rock,3677,scissors,1067.727007,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,9,scissors,2434,paper,1902.341842,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,10,rock,4298,rock,1546.55144,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,11,paper,2538,paper,1443.008123,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,12,rock,2680,scissors,2613.224855,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,13,scissors,1997,paper,658.5787458,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,14,paper,3236,rock,1094.025594,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,15,scissors,2349,scissors,1079.693584,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,16,paper,2110,rock,1515.136526,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,17,rock,1907,scissors,1454.881191,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,18,paper,3494,paper,1341.145409,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,19,scissors,1844,scissors,582.8296641,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,20,rock,1654,rock,1640.855914,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,21,paper,1847,paper,2284.238866,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,22,rock,2015,scissors,932.0383525,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,23,scissors,1967,paper,2437.686888,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,24,paper,2959,rock,1857.614324,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,25,rock,1809,scissors,2429.445127,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,26,paper,2018,rock,724.319964,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,27,paper,2307,scissors,2869.01725,ai
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,28,scissors,2007,scissors,879.7899225,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,29,rock,1960,rock,2362.839174,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,30,scissors,2352,paper,1550.490847,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,31,paper,1635,rock,1841.06461,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,32,rock,2953,scissors,1077.680389,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,33,scissors,2000,paper,1549.612621,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,34,paper,2207,rock,1849.49967,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,35,rock,1853,scissors,1900.643824,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,36,scissors,2655,paper,2682.46429,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,37,paper,1994,rock,2426.345712,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,38,rock,1983,scissors,988.9548068,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,39,scissors,1815,paper,1083.702796,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,40,paper,2323,rock,2150.405279,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,41,rock,1572,scissors,823.4741758,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,42,scissors,1888,paper,1551.268286,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,43,paper,1374,rock,1558.736243,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,44,rock,1774,scissors,2320.057666,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,45,scissors,1640,paper,2967.312612,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,46,paper,1377,rock,1679.969357,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,47,rock,1121,scissors,1226.060716,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,48,scissors,1938,paper,2231.907318,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,49,paper,1722,rock,602.4043728,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",rps,50,rock,1357,scissors,2825.877883,human
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",fwg,1,water,4628,water,2987.596017,tie
935559c5-59b4-4f8b-bb91-7e3114fd4150,16/07/2018 16:49,wsI-VTgA8Q7jaUGqAAAQ,z4iXbkY1YYHK8i_2AAAR,Level1,28,39,"Rather than working out the opnents stratergy,during the first two games I followed a winning sequence . and also noted that playing the same move simultaneously resulted in a lose.I was lost as towards a stratergy in game 3",fwg,2,grass,2920,grass,2998.915673,tie
